Wavelength	OC32S		O13CS		OC33S		OC34S	
nm	cm2	1s	cm2	1s	cm2	1s	cm2	1s
208.94	1.22642E-19	3.19574E-22	1.18477E-19	7.28396E-22	1.22784E-19	8.18639E-22	1.24114E-19	6.90103E-22
208.92	1.22558E-19	6.38779E-22	1.18201E-19	8.30567E-22	1.22794E-19	5.94616E-22	1.23654E-19	6.89288E-22
208.9	1.22613E-19	9.39820E-22	1.17221E-19	9.00062E-22	1.22740E-19	6.79218E-22	1.23805E-19	4.06777E-22
208.88	1.22195E-19	1.12510E-21	1.17229E-19	8.09578E-22	1.22719E-19	4.46481E-22	1.23399E-19	2.01201E-22
208.86	1.22683E-19	6.92133E-22	1.16820E-19	9.07657E-22	1.22245E-19	4.29569E-22	1.23118E-19	7.20172E-22
208.84	1.22169E-19	7.73793E-22	1.16613E-19	1.23971E-21	1.21859E-19	6.32703E-22	1.22822E-19	3.44154E-22
208.82	1.21988E-19	1.10050E-21	1.15741E-19	3.32522E-22	1.21873E-19	8.31093E-22	1.22751E-19	2.43924E-22
208.8	1.21943E-19	8.59729E-22	1.15585E-19	8.92243E-22	1.21613E-19	8.54080E-22	1.22218E-19	3.18006E-22
208.78	1.21637E-19	8.28808E-22	1.15302E-19	8.27003E-22	1.21519E-19	6.78297E-22	1.22360E-19	5.02960E-22
208.76	1.21370E-19	5.40384E-22	1.15007E-19	9.88438E-22	1.21064E-19	8.62510E-22	1.22019E-19	3.59508E-22
208.74	1.20943E-19	5.46602E-22	1.14809E-19	9.77184E-22	1.20722E-19	6.69858E-22	1.21657E-19	7.19062E-22
208.72	1.20772E-19	5.96958E-22	1.14067E-19	7.84070E-22	1.20462E-19	7.50283E-22	1.20938E-19	4.47063E-22
208.7	1.20622E-19	4.59725E-22	1.14146E-19	4.93664E-22	1.20194E-19	6.26838E-22	1.20354E-19	5.83497E-22
208.68	1.20231E-19	6.12934E-22	1.13960E-19	5.42271E-22	1.19757E-19	6.44350E-22	1.19480E-19	6.53051E-22
208.66	1.20500E-19	6.27885E-22	1.13422E-19	6.82561E-22	1.19301E-19	1.04404E-21	1.19006E-19	7.30159E-22
208.64	1.20064E-19	5.54008E-22	1.13406E-19	5.61704E-22	1.18941E-19	8.98012E-22	1.18427E-19	5.30380E-22
208.62	1.19849E-19	4.42334E-22	1.13082E-19	7.35874E-22	1.18476E-19	7.85575E-22	1.17930E-19	5.86521E-22
208.6	1.19269E-19	7.39752E-22	1.12774E-19	7.31657E-22	1.17858E-19	6.99185E-22	1.17376E-19	3.52698E-22
208.58	1.18845E-19	8.81972E-22	1.12544E-19	6.39893E-22	1.17091E-19	6.69869E-22	1.16912E-19	3.60873E-22
208.56	1.18168E-19	6.61110E-22	1.12812E-19	4.57582E-22	1.16663E-19	5.73668E-22	1.16177E-19	6.18795E-22
208.54	1.17554E-19	6.81077E-22	1.12498E-19	5.19861E-22	1.16168E-19	5.63749E-22	1.15300E-19	5.41246E-22
208.52	1.16610E-19	1.26001E-21	1.12154E-19	7.37490E-22	1.15595E-19	8.29800E-22	1.14907E-19	5.46773E-22
208.5	1.16059E-19	1.17817E-21	1.12471E-19	9.61117E-22	1.14982E-19	7.83670E-22	1.14560E-19	5.93925E-22
208.48	1.15799E-19	9.85789E-22	1.11789E-19	8.05152E-22	1.14415E-19	6.12369E-22	1.13886E-19	5.62795E-22
208.46	1.15170E-19	7.43278E-22	1.12015E-19	8.83437E-22	1.13696E-19	6.15444E-22	1.13258E-19	5.69078E-22
208.44	1.14764E-19	7.34637E-22	1.11488E-19	9.73117E-22	1.13150E-19	6.01631E-22	1.12702E-19	5.60208E-22
208.42	1.14503E-19	5.94706E-22	1.11382E-19	7.36146E-22	1.12490E-19	6.90076E-22	1.12144E-19	5.66687E-22
208.4	1.13936E-19	8.13976E-22	1.11125E-19	5.29871E-22	1.12166E-19	6.75254E-22	1.11883E-19	5.89105E-22
208.38	1.13220E-19	8.69762E-22	1.10825E-19	7.99784E-22	1.11551E-19	5.02937E-22	1.11607E-19	6.11832E-22
208.36	1.12700E-19	8.96318E-22	1.10919E-19	7.23098E-22	1.11245E-19	6.56324E-22	1.11107E-19	7.41866E-22
208.34	1.11720E-19	8.55724E-22	1.10480E-19	7.54967E-22	1.10915E-19	7.71666E-22	1.10633E-19	7.63440E-22
208.32	1.11462E-19	6.95848E-22	1.10563E-19	7.08777E-22	1.10519E-19	6.11217E-22	1.10260E-19	8.43383E-22
208.3	1.11012E-19	8.28649E-22	1.09874E-19	6.60292E-22	1.09989E-19	7.26381E-22	1.09908E-19	6.71051E-22
208.28	1.10354E-19	1.05770E-21	1.09363E-19	8.41529E-22	1.09301E-19	7.38187E-22	1.09821E-19	5.98846E-22
208.26	1.09754E-19	1.01865E-21	1.08776E-19	7.51092E-22	1.09043E-19	7.43440E-22	1.09283E-19	5.65460E-22
208.24	1.09695E-19	5.63652E-22	1.08355E-19	7.30846E-22	1.08713E-19	5.60105E-22	1.09333E-19	5.74757E-22
208.22	1.09260E-19	6.10479E-22	1.07665E-19	6.65842E-22	1.08432E-19	4.78932E-22	1.08815E-19	6.07680E-22
208.2	1.08815E-19	4.44770E-22	1.07436E-19	7.07501E-22	1.08353E-19	6.30485E-22	1.08659E-19	6.70470E-22
208.18	1.08244E-19	8.02115E-22	1.07107E-19	7.12120E-22	1.08103E-19	6.69199E-22	1.08471E-19	2.58453E-22
208.16	1.08123E-19	7.26729E-22	1.06222E-19	6.76148E-22	1.07618E-19	4.30245E-22	1.08398E-19	7.86968E-22
208.14	1.07920E-19	6.02503E-22	1.06218E-19	7.87126E-22	1.07228E-19	6.69062E-22	1.08198E-19	7.32193E-22
208.12	1.07526E-19	6.11172E-22	1.06405E-19	7.70644E-22	1.07119E-19	5.63603E-22	1.08058E-19	4.91772E-22
208.1	1.07033E-19	7.58069E-22	1.06160E-19	8.35839E-22	1.07000E-19	4.67322E-22	1.08001E-19	5.00360E-22
208.08	1.06856E-19	6.67223E-22	1.05602E-19	8.54263E-22	1.07194E-19	5.68436E-22	1.07896E-19	5.77712E-22
208.06	1.07066E-19	3.02895E-22	1.05236E-19	8.07156E-22	1.06851E-19	5.39208E-22	1.07981E-19	5.72528E-22
208.04	1.06990E-19	5.18231E-22	1.05125E-19	8.29972E-22	1.06741E-19	5.41089E-22	1.07273E-19	5.63359E-22
208.02	1.06889E-19	5.96277E-22	1.04826E-19	7.00793E-22	1.07003E-19	5.77616E-22	1.07650E-19	5.10535E-22
208	1.06988E-19	3.09733E-22	1.04187E-19	7.90957E-22	1.06871E-19	5.81325E-22	1.07144E-19	4.98252E-22
207.98	1.06740E-19	4.22368E-22	1.03873E-19	8.35693E-22	1.06630E-19	4.47919E-22	1.06843E-19	4.25436E-22
207.96	1.06490E-19	5.73926E-22	1.03904E-19	6.45523E-22	1.06585E-19	5.34154E-22	1.06959E-19	7.11594E-22
207.94	1.06470E-19	5.60721E-22	1.04048E-19	5.88782E-22	1.06295E-19	4.61611E-22	1.06394E-19	4.40846E-22
207.92	1.06520E-19	5.89754E-22	1.03222E-19	7.62054E-22	1.05982E-19	5.76214E-22	1.06232E-19	5.01728E-22
207.9	1.06335E-19	9.58633E-22	1.03095E-19	8.74207E-22	1.05651E-19	5.77528E-22	1.06014E-19	4.25046E-22
207.88	1.06189E-19	8.86490E-22	1.03019E-19	5.54694E-22	1.05523E-19	3.87773E-22	1.05719E-19	5.93764E-22
207.86	1.06032E-19	5.33461E-22	1.02528E-19	5.64584E-22	1.05406E-19	4.05969E-22	1.05411E-19	3.95846E-22
207.84	1.05948E-19	1.56286E-22	1.02358E-19	9.39570E-22	1.05194E-19	5.36582E-22	1.04823E-19	3.43454E-22
207.82	1.05795E-19	3.92924E-22	1.01834E-19	5.08207E-22	1.04920E-19	5.07538E-22	1.04527E-19	3.46786E-22
207.8	1.05320E-19	9.17309E-22	1.01533E-19	5.96509E-22	1.04499E-19	3.68955E-22	1.04087E-19	3.01273E-22
207.78	1.05137E-19	1.01240E-21	1.01313E-19	5.47255E-22	1.04272E-19	4.56766E-22	1.03324E-19	3.87177E-22
207.76	1.04783E-19	8.64106E-22	1.01344E-19	4.92718E-22	1.03832E-19	5.28231E-22	1.03270E-19	5.39823E-22
207.74	1.04336E-19	7.22731E-22	1.01580E-19	8.12130E-22	1.03330E-19	7.14703E-22	1.03007E-19	4.79854E-22
207.72	1.04039E-19	7.78552E-22	1.01576E-19	9.06899E-22	1.02757E-19	7.81462E-22	1.02694E-19	4.32678E-22
207.7	1.03602E-19	7.82617E-22	1.01378E-19	6.82599E-22	1.02170E-19	7.73570E-22	1.02654E-19	3.65099E-22
207.68	1.03115E-19	6.68160E-22	1.00805E-19	7.82503E-22	1.01860E-19	7.21303E-22	1.02290E-19	3.91599E-22
207.66	1.02715E-19	6.98359E-22	1.00383E-19	6.87453E-22	1.01692E-19	7.29298E-22	1.01925E-19	3.63308E-22
207.64	1.02334E-19	7.26618E-22	9.99568E-20	5.73589E-22	1.01299E-19	7.04715E-22	1.01803E-19	3.08079E-22
207.62	1.02137E-19	6.87810E-22	9.96575E-20	6.43276E-22	1.01101E-19	5.35999E-22	1.01858E-19	5.54987E-22
207.6	1.01700E-19	9.43209E-22	9.91683E-20	8.71988E-22	1.00915E-19	6.48604E-22	1.01605E-19	5.16896E-22
207.58	1.01363E-19	1.12594E-21	9.83495E-20	9.04786E-22	1.00690E-19	8.05484E-22	1.01195E-19	4.35747E-22
207.56	1.01272E-19	7.88995E-22	9.81376E-20	5.68196E-22	1.00604E-19	7.40174E-22	1.00763E-19	5.53512E-22
207.54	1.00862E-19	6.97935E-22	9.78267E-20	3.98449E-22	1.00521E-19	5.27469E-22	1.00607E-19	4.98302E-22
207.52	1.00585E-19	9.13211E-22	9.75177E-20	4.57025E-22	1.00073E-19	6.11938E-22	1.00168E-19	3.74173E-22
207.5	1.00453E-19	1.13911E-21	9.72680E-20	6.08698E-22	9.95931E-20	7.58454E-22	9.94768E-20	3.13944E-22
207.48	1.00402E-19	1.05441E-21	9.71147E-20	6.91382E-22	9.91875E-20	5.34831E-22	9.91246E-20	4.90133E-22
207.46	9.95718E-20	1.02341E-21	9.69749E-20	7.03434E-22	9.85314E-20	6.16939E-22	9.89216E-20	3.85884E-22
207.44	9.87660E-20	7.94784E-22	9.64552E-20	8.56850E-22	9.81294E-20	6.44064E-22	9.87380E-20	4.35146E-22
207.42	9.85701E-20	6.14212E-22	9.63539E-20	7.98944E-22	9.80025E-20	6.53772E-22	9.88718E-20	4.61077E-22
207.4	9.83460E-20	8.02963E-22	9.65060E-20	7.51634E-22	9.76898E-20	9.11897E-22	9.90248E-20	5.29713E-22
207.38	9.74800E-20	1.10557E-21	9.61023E-20	7.45625E-22	9.74960E-20	7.23177E-22	9.90748E-20	4.02413E-22
207.36	9.73461E-20	9.13474E-22	9.56333E-20	6.11127E-22	9.75905E-20	6.83846E-22	9.94834E-20	3.97363E-22
207.34	9.72973E-20	7.85943E-22	9.55106E-20	4.79616E-22	9.75983E-20	6.57899E-22	9.97083E-20	4.95310E-22
207.32	9.72678E-20	6.53604E-22	9.52969E-20	5.32130E-22	9.77212E-20	7.98520E-22	9.97349E-20	5.08275E-22
207.3	9.74599E-20	3.82716E-22	9.53324E-20	5.33539E-22	9.79636E-20	8.77324E-22	9.97062E-20	4.15011E-22
207.28	9.75705E-20	6.99089E-22	9.52205E-20	6.39502E-22	9.82736E-20	5.77360E-22	9.96921E-20	3.37906E-22
207.26	9.78369E-20	8.95796E-22	9.50705E-20	4.75291E-22	9.84885E-20	6.71496E-22	9.96704E-20	4.51289E-22
207.24	9.79425E-20	6.10715E-22	9.48656E-20	8.15133E-22	9.83378E-20	6.88880E-22	9.94579E-20	4.93688E-22
207.22	9.80554E-20	6.17069E-22	9.46483E-20	8.14505E-22	9.83470E-20	8.19455E-22	9.92537E-20	3.65141E-22
207.2	9.82711E-20	9.82914E-22	9.42379E-20	6.56968E-22	9.84006E-20	9.94527E-22	9.89540E-20	4.08441E-22
207.18	9.81326E-20	7.51044E-22	9.40342E-20	5.44593E-22	9.82348E-20	6.73510E-22	9.86653E-20	3.83020E-22
207.16	9.81620E-20	4.73478E-22	9.37284E-20	5.16785E-22	9.79327E-20	1.00603E-21	9.80820E-20	3.85078E-22
207.14	9.79860E-20	8.26355E-22	9.34331E-20	4.28690E-22	9.74729E-20	8.28910E-22	9.76395E-20	4.63207E-22
207.12	9.77589E-20	7.44656E-22	9.34094E-20	5.30503E-22	9.69275E-20	8.25793E-22	9.73052E-20	3.65621E-22
207.1	9.74030E-20	9.43502E-22	9.32783E-20	5.43693E-22	9.66467E-20	8.73692E-22	9.67880E-20	5.32186E-22
207.08	9.68218E-20	9.94409E-22	9.30510E-20	4.88420E-22	9.61632E-20	8.34454E-22	9.64655E-20	6.69758E-22
207.06	9.64053E-20	8.86885E-22	9.29785E-20	5.84141E-22	9.57013E-20	8.25028E-22	9.64132E-20	5.43143E-22
207.04	9.62057E-20	1.08362E-21	9.31350E-20	4.71399E-22	9.54574E-20	9.76746E-22	9.61884E-20	4.19214E-22
207.02	9.61158E-20	1.15857E-21	9.34887E-20	5.38415E-22	9.50120E-20	8.27645E-22	9.57135E-20	2.88377E-22
207	9.55891E-20	1.12211E-21	9.35702E-20	5.98256E-22	9.49321E-20	7.39307E-22	9.53455E-20	4.79435E-22
206.98	9.51070E-20	1.26800E-21	9.34354E-20	6.41211E-22	9.48145E-20	7.47160E-22	9.51034E-20	3.43744E-22
206.96	9.47281E-20	1.11307E-21	9.35050E-20	5.14338E-22	9.43961E-20	9.83843E-22	9.49910E-20	3.98731E-22
206.94	9.45516E-20	9.46764E-22	9.32215E-20	7.33025E-22	9.39688E-20	1.13255E-21	9.48022E-20	6.45113E-22
206.92	9.41973E-20	9.67201E-22	9.29301E-20	8.60549E-22	9.40395E-20	8.20500E-22	9.45081E-20	2.11391E-22
206.9	9.40633E-20	9.19205E-22	9.28602E-20	5.79055E-22	9.36163E-20	5.25357E-22	9.41787E-20	3.07622E-22
206.88	9.37207E-20	9.23301E-22	9.28846E-20	4.77075E-22	9.34251E-20	7.23397E-22	9.42543E-20	4.97247E-22
206.86	9.33042E-20	8.65846E-22	9.27337E-20	4.86704E-22	9.33657E-20	5.59924E-22	9.43644E-20	5.29982E-22
206.84	9.34110E-20	7.65543E-22	9.26601E-20	5.61523E-22	9.32487E-20	7.19975E-22	9.43499E-20	5.58678E-22
206.82	9.32829E-20	8.02371E-22	9.23172E-20	6.48222E-22	9.31259E-20	1.06928E-21	9.43509E-20	3.28776E-22
206.8	9.30022E-20	9.69965E-22	9.16238E-20	5.12433E-22	9.33476E-20	7.78973E-22	9.42178E-20	3.34031E-22
206.78	9.25586E-20	9.94167E-22	9.14261E-20	3.63162E-22	9.30486E-20	7.20328E-22	9.38434E-20	5.99738E-22
206.76	9.24335E-20	1.22747E-21	9.14789E-20	5.10033E-22	9.30197E-20	5.98526E-22	9.36750E-20	5.09245E-22
206.74	9.24966E-20	9.55375E-22	9.10585E-20	6.64448E-22	9.25643E-20	6.19279E-22	9.34522E-20	4.37602E-22
206.72	9.22279E-20	6.85132E-22	9.06763E-20	7.19173E-22	9.22853E-20	4.64514E-22	9.32165E-20	4.42779E-22
206.7	9.17727E-20	5.86468E-22	9.03682E-20	6.61334E-22	9.19885E-20	5.64294E-22	9.33008E-20	4.30138E-22
206.68	9.15810E-20	3.49969E-22	9.01512E-20	8.05317E-22	9.17924E-20	6.70754E-22	9.31971E-20	2.50791E-22
206.66	9.12478E-20	4.38338E-22	8.96935E-20	6.99432E-22	9.17709E-20	3.52931E-22	9.30379E-20	3.29551E-22
206.64	9.09640E-20	8.70720E-22	8.92626E-20	5.63611E-22	9.16276E-20	6.74598E-22	9.30127E-20	4.47287E-22
206.62	9.09936E-20	4.79951E-22	8.90468E-20	4.77001E-22	9.16672E-20	5.69595E-22	9.27394E-20	5.60822E-22
206.6	9.07584E-20	4.85422E-22	8.89254E-20	5.98327E-22	9.14594E-20	5.81200E-22	9.23896E-20	5.27651E-22
206.58	9.07881E-20	7.97535E-22	8.85510E-20	9.14916E-22	9.15738E-20	6.46841E-22	9.23665E-20	3.36129E-22
206.56	9.08668E-20	6.02072E-22	8.82504E-20	8.53740E-22	9.13314E-20	4.32575E-22	9.23883E-20	4.26589E-22
206.54	9.12206E-20	7.70582E-22	8.79517E-20	6.56366E-22	9.12201E-20	6.85608E-22	9.21131E-20	4.96583E-22
206.52	9.11524E-20	1.26372E-22	8.76913E-20	6.48386E-22	9.10069E-20	7.01845E-22	9.18989E-20	5.64519E-22
206.5	9.12133E-20	7.32303E-22	8.75157E-20	6.69119E-22	9.08908E-20	8.59516E-22	9.15558E-20	2.87023E-22
206.48	9.09743E-20	7.51023E-22	8.71351E-20	7.03321E-22	9.07665E-20	5.18653E-22	9.10948E-20	2.91302E-22
206.46	9.07539E-20	6.79023E-22	8.67591E-20	6.22630E-22	9.09039E-20	7.67913E-22	9.09034E-20	6.80997E-22
206.44	9.07491E-20	6.45407E-22	8.65253E-20	5.83329E-22	9.04331E-20	6.52863E-22	9.09291E-20	6.26661E-22
206.42	9.03560E-20	6.03338E-22	8.64369E-20	6.93118E-22	9.02827E-20	8.25477E-22	9.04485E-20	4.95170E-22
206.4	9.03245E-20	3.74151E-22	8.63297E-20	7.44183E-22	9.01441E-20	4.55152E-22	8.97070E-20	4.78464E-22
206.38	8.99686E-20	5.88027E-22	8.58988E-20	5.39917E-22	8.94577E-20	4.27104E-22	8.95470E-20	6.02842E-22
206.36	8.97137E-20	6.77119E-22	8.56442E-20	6.69822E-22	8.92598E-20	2.59045E-22	8.91857E-20	7.05422E-22
206.34	8.94335E-20	8.43903E-22	8.56762E-20	9.75444E-22	8.89267E-20	6.46578E-22	8.87139E-20	6.11940E-22
206.32	8.92638E-20	8.10554E-22	8.55530E-20	9.49046E-22	8.85048E-20	5.90248E-22	8.85902E-20	4.85970E-22
206.3	8.89021E-20	8.65019E-22	8.53767E-20	9.62376E-22	8.82117E-20	7.73005E-22	8.85335E-20	5.21592E-22
206.28	8.86777E-20	1.00468E-21	8.49072E-20	8.51336E-22	8.82286E-20	4.12499E-22	8.81697E-20	6.21592E-22
206.26	8.86683E-20	6.50464E-22	8.46527E-20	5.68632E-22	8.78003E-20	5.71258E-22	8.79647E-20	4.90741E-22
206.24	8.81214E-20	5.98807E-22	8.43032E-20	5.59841E-22	8.79750E-20	7.44455E-22	8.79533E-20	4.95572E-22
206.22	8.78074E-20	4.58989E-22	8.41561E-20	4.10607E-22	8.77407E-20	8.06553E-22	8.77259E-20	4.78047E-22
206.2	8.76669E-20	6.64089E-22	8.37247E-20	6.14718E-22	8.72923E-20	6.07871E-22	8.75270E-20	2.18752E-22
206.18	8.77792E-20	4.66346E-22	8.34680E-20	9.40104E-22	8.73884E-20	6.27300E-22	8.72503E-20	4.82771E-22
206.16	8.73692E-20	1.31475E-21	8.32664E-20	5.00545E-22	8.68978E-20	7.63646E-22	8.68682E-20	4.19487E-22
206.14	8.72787E-20	1.09898E-21	8.27460E-20	6.55618E-22	8.67501E-20	1.07747E-21	8.66149E-20	4.48240E-22
206.12	8.67325E-20	7.73182E-22	8.24457E-20	6.31297E-22	8.64718E-20	8.02392E-22	8.60980E-20	3.15122E-22
206.1	8.65434E-20	8.67909E-22	8.21613E-20	5.57154E-22	8.63844E-20	1.03597E-21	8.54539E-20	3.59996E-22
206.08	8.63290E-20	7.64374E-22	8.18184E-20	8.83888E-22	8.53821E-20	7.46563E-22	8.51113E-20	3.78457E-22
206.06	8.56796E-20	5.15648E-22	8.17734E-20	1.04758E-21	8.51967E-20	9.05974E-22	8.48864E-20	4.81973E-22
206.04	8.55828E-20	9.01565E-22	8.14194E-20	9.05959E-22	8.49192E-20	7.87458E-22	8.43741E-20	4.54153E-22
206.02	8.54279E-20	7.36354E-22	8.09999E-20	7.98660E-22	8.42820E-20	1.03578E-21	8.40847E-20	4.81022E-22
206	8.48813E-20	1.12429E-21	8.12360E-20	9.37112E-22	8.36359E-20	5.92594E-22	8.37770E-20	5.79526E-22
205.98	8.43889E-20	1.18848E-21	8.05851E-20	6.66560E-22	8.32542E-20	4.88585E-22	8.34934E-20	4.48816E-22
205.96	8.40667E-20	6.48961E-22	7.96432E-20	7.13083E-22	8.29636E-20	7.23136E-22	8.33649E-20	4.99072E-22
205.94	8.32373E-20	1.01482E-21	7.95092E-20	7.09234E-22	8.28252E-20	9.65861E-22	8.27830E-20	6.57300E-22
205.92	8.28878E-20	1.32226E-21	7.95147E-20	8.40974E-22	8.27821E-20	7.67034E-22	8.23728E-20	6.75700E-22
205.9	8.29155E-20	1.16009E-21	7.91417E-20	7.18081E-22	8.18905E-20	7.88781E-22	8.20870E-20	5.70352E-22
205.88	8.28307E-20	9.96348E-22	7.88044E-20	6.21771E-22	8.16292E-20	5.88729E-22	8.18035E-20	6.10822E-22
205.86	8.19432E-20	1.05137E-21	7.82120E-20	3.47089E-22	8.14469E-20	9.40375E-22	8.16570E-20	6.43607E-22
205.84	8.18924E-20	8.47151E-22	7.77586E-20	6.65450E-22	8.13672E-20	6.43755E-22	8.11583E-20	5.58566E-22
205.82	8.17886E-20	1.31029E-21	7.75779E-20	7.14897E-22	8.06289E-20	7.07815E-22	8.12690E-20	4.98417E-22
205.8	8.10670E-20	1.38913E-21	7.74401E-20	4.42050E-22	8.03225E-20	8.63426E-22	8.08487E-20	3.43596E-22
205.78	8.12223E-20	6.92141E-22	7.71234E-20	7.52547E-22	8.02897E-20	8.50233E-22	8.05624E-20	4.39850E-22
205.76	8.07650E-20	7.66383E-22	7.70564E-20	8.86369E-22	7.99049E-20	9.51421E-22	8.00953E-20	5.59448E-22
205.74	8.05159E-20	9.53093E-22	7.60331E-20	9.35889E-22	7.97175E-20	8.48335E-22	7.99301E-20	4.86194E-22
205.72	8.01289E-20	8.80279E-22	7.58314E-20	8.95142E-22	7.95053E-20	4.70437E-22	7.97680E-20	7.37858E-22
205.7	7.97617E-20	7.88312E-22	7.57693E-20	7.18522E-22	7.92967E-20	9.38784E-22	7.98541E-20	5.49751E-22
205.68	7.96994E-20	8.15042E-22	7.58769E-20	5.83825E-22	7.91968E-20	7.16607E-22	7.96127E-20	5.61611E-22
205.66	7.94067E-20	1.40173E-21	7.56536E-20	8.67203E-22	7.89370E-20	7.67523E-22	7.99195E-20	4.50517E-22
205.64	7.93233E-20	7.75754E-22	7.54390E-20	7.51098E-22	7.89439E-20	7.28657E-22	7.92975E-20	4.27613E-22
205.62	7.89912E-20	7.77601E-22	7.50592E-20	1.06751E-21	7.86481E-20	7.44547E-22	7.90053E-20	3.87344E-22
205.6	7.91168E-20	8.42099E-22	7.51142E-20	9.39153E-22	7.86568E-20	7.84512E-22	7.85971E-20	7.34910E-22
205.58	7.87493E-20	8.80748E-22	7.49594E-20	7.99275E-22	7.84073E-20	6.50215E-22	7.81009E-20	5.65707E-22
205.56	7.83006E-20	1.75824E-21	7.44950E-20	4.70071E-22	7.79958E-20	8.42104E-22	7.82229E-20	7.18257E-22
205.54	7.83422E-20	1.01955E-21	7.44241E-20	6.29007E-22	7.77965E-20	8.18233E-22	7.80839E-20	5.81694E-22
205.52	7.82595E-20	2.96322E-22	7.42790E-20	8.47244E-22	7.75156E-20	1.07177E-21	7.76570E-20	2.67131E-22
205.5	7.80545E-20	5.75911E-22	7.38318E-20	6.27070E-22	7.72861E-20	8.66890E-22	7.73941E-20	5.32497E-22
205.48	7.73356E-20	9.76196E-22	7.37567E-20	6.23866E-22	7.70967E-20	9.24497E-22	7.70812E-20	5.96443E-22
205.46	7.70138E-20	8.16104E-22	7.40065E-20	5.39521E-22	7.68945E-20	8.36186E-22	7.66619E-20	4.79153E-22
205.44	7.64281E-20	1.28896E-21	7.40414E-20	4.89975E-22	7.65228E-20	9.94380E-22	7.63573E-20	4.46595E-22
205.42	7.66470E-20	9.30750E-22	7.34392E-20	9.77132E-22	7.59325E-20	6.01554E-22	7.59587E-20	5.83219E-22
205.4	7.65654E-20	1.17906E-21	7.33156E-20	6.19216E-22	7.59015E-20	1.29822E-21	7.60888E-20	2.54969E-22
205.38	7.63951E-20	9.50494E-22	7.33568E-20	4.58382E-22	7.54339E-20	7.63561E-22	7.58026E-20	6.53111E-22
205.36	7.58347E-20	1.25540E-21	7.36214E-20	8.17999E-22	7.54103E-20	4.95317E-22	7.51391E-20	4.69375E-22
205.34	7.55170E-20	1.41440E-21	7.32538E-20	6.87264E-22	7.50954E-20	7.06349E-22	7.50090E-20	3.87558E-22
205.32	7.52219E-20	1.00145E-21	7.32808E-20	9.50702E-22	7.42851E-20	6.65152E-22	7.48417E-20	6.26468E-22
205.3	7.51305E-20	7.46837E-22	7.32819E-20	6.42292E-22	7.44705E-20	6.99448E-22	7.41583E-20	4.39761E-22
205.28	7.41964E-20	1.33694E-21	7.25870E-20	7.91217E-22	7.39119E-20	1.01251E-21	7.38714E-20	3.15840E-22
205.26	7.38186E-20	1.21126E-21	7.24528E-20	6.53980E-22	7.34384E-20	8.16240E-22	7.32981E-20	5.76721E-22
205.24	7.34526E-20	1.19536E-21	7.21070E-20	5.67466E-22	7.32947E-20	8.17818E-22	7.27527E-20	3.88968E-22
205.22	7.32690E-20	5.14285E-22	7.18096E-20	1.05088E-21	7.26003E-20	5.10210E-22	7.24822E-20	5.29030E-22
205.2	7.31871E-20	8.50467E-22	7.15796E-20	1.13038E-21	7.25452E-20	1.13934E-21	7.19825E-20	4.73241E-22
205.18	7.28070E-20	1.23229E-21	7.15366E-20	9.60042E-22	7.18138E-20	7.96508E-22	7.17474E-20	5.37947E-22
205.16	7.20292E-20	9.19669E-22	7.10801E-20	5.85793E-22	7.15304E-20	5.13151E-22	7.14584E-20	4.83878E-22
205.14	7.18348E-20	8.29338E-22	7.06103E-20	4.82529E-22	7.11680E-20	1.08009E-21	7.13627E-20	5.84747E-22
205.12	7.13301E-20	9.44696E-22	7.06189E-20	6.84778E-22	7.10210E-20	9.92720E-22	7.14034E-20	4.55979E-22
205.1	7.09907E-20	1.51237E-21	7.06808E-20	7.12008E-22	7.09375E-20	6.26605E-22	7.14161E-20	3.84085E-22
205.08	7.07106E-20	9.77542E-22	7.04886E-20	8.74716E-22	7.11469E-20	7.30350E-22	7.14864E-20	5.88115E-22
205.06	7.01428E-20	1.32229E-21	7.02921E-20	9.47254E-22	7.06378E-20	7.63350E-22	7.14360E-20	4.60119E-22
205.04	7.08544E-20	1.37210E-21	7.01577E-20	7.74809E-22	7.04550E-20	6.14543E-22	7.09341E-20	5.88138E-22
205.02	6.99902E-20	1.10619E-21	6.99533E-20	9.18373E-22	7.04678E-20	1.04524E-21	7.13656E-20	5.54037E-22
205	7.01219E-20	6.01336E-22	6.98083E-20	9.17193E-22	7.02223E-20	5.61853E-22	7.10969E-20	6.34402E-22
204.98	7.02879E-20	6.97817E-22	6.92992E-20	4.93199E-22	7.01070E-20	4.33823E-22	7.11065E-20	4.86789E-22
204.96	7.05688E-20	3.28415E-22	6.89374E-20	5.48138E-22	7.03595E-20	6.42801E-22	7.10053E-20	3.66198E-22
204.94	7.00068E-20	7.09352E-22	6.87880E-20	1.04443E-21	7.05588E-20	8.77331E-22	7.06752E-20	6.31015E-22
204.92	7.02941E-20	2.87325E-22	6.84893E-20	1.07587E-21	7.00046E-20	7.82210E-22	7.05369E-20	6.12236E-22
204.9	6.99569E-20	9.92854E-22	6.81461E-20	9.52748E-22	6.99741E-20	7.51021E-22	7.04423E-20	7.24398E-22
204.88	6.95044E-20	3.98435E-22	6.79597E-20	9.32972E-22	7.02675E-20	5.46019E-22	7.06447E-20	7.47072E-22
204.86	6.94853E-20	6.43626E-22	6.75364E-20	6.36164E-22	6.98881E-20	7.51202E-22	7.05596E-20	5.45609E-22
